          -1.000000000000          -1000.309843740000          -1000.104205520000
          -0.998044965787          -1000.313401579821          -1000.107778175493
          -0.996089931574          -1000.316987911836          -1000.111379315414
          -0.994134897361          -1000.320600675302          -1000.115006879581
          -0.992179863148          -1000.324237809474          -1000.118658807810
          -0.990224828935          -1000.327897253608          -1000.122333039921
          -0.988269794721          -1000.331576946960          -1000.126027515730
          -0.986314760508          -1000.335274828787          -1000.129740175055
          -0.984359726295          -1000.338988838343          -1000.133468957714
          -0.982404692082          -1000.342716914886          -1000.137211803525
          -0.980449657869          -1000.346456997670          -1000.140966652305
          -0.978494623656          -1000.350207025953          -1000.144731443873
          -0.976539589443          -1000.353964938990          -1000.148504118044
          -0.974584555230          -1000.357728676036          -1000.152282614639
          -0.972629521017          -1000.361496176348          -1000.156064873473
          -0.970674486804          -1000.365265379182          -1000.159848834365
          -0.968719452590          -1000.369034223794          -1000.163632437132
          -0.966764418377          -1000.372800649439          -1000.167413621593
          -0.964809384164          -1000.376562595375          -1000.171190327564
          -0.962854349951          -1000.380318000855          -1000.174960494864
          -0.960899315738          -1000.384064805138          -1000.178722063310
          -0.958944281525          -1000.387800947478          -1000.182472972720
          -0.956989247312          -1000.391524367132          -1000.186211162911
          -0.955034213099          -1000.395233003355          -1000.189934573701
          -0.953079178886          -1000.398924795403          -1000.193641144909
          -0.951124144673          -1000.402597682533          -1000.197328816351
          -0.949169110459          -1000.406249604001          -1000.200995527845
          -0.947214076246          -1000.409878499061          -1000.204639219209
          -0.945259042033          -1000.413482306971          -1000.208257830261
          -0.943304007820          -1000.417058966987          -1000.211849300819
          -0.941348973607          -1000.420606418363          -1000.215411570699
          -0.939393939394          -1000.424122600357          -1000.218942579720
          -0.937438905181          -1000.427605452223          -1000.222440267699
          -0.935483870968          -1000.431052913219          -1000.225902574454
          -0.933528836755          -1000.434462922600          -1000.229327439803
          -0.931573802542          -1000.437833419622          -1000.232712803564
          -0.929618768328          -1000.441162343541          -1000.236056605554
          -0.927663734115          -1000.444447633613          -1000.239356785590
          -0.925708699902          -1000.447687229094          -1000.242611283491
          -0.923753665689          -1000.450879069240          -1000.245818039074
          -0.921798631476          -1000.454021093306          -1000.248974992158
          -0.919843597263          -1000.457111240549          -1000.252080082558
          -0.917888563050          -1000.460147450225          -1000.255131250094
          -0.915933528837          -1000.463127661590          -1000.258126434583
          -0.913978494624          -1000.466049813900          -1000.261063575842
          -0.912023460411          -1000.468911919790          -1000.263940687060
          -0.910068426197          -1000.471713520758          -1000.266757310071
          -0.908113391984          -1000.474455603785          -1000.269514431993
          -0.906158357771          -1000.477139212541          -1000.272213096624
          -0.904203323558          -1000.479765390692          -1000.274854347759
          -0.902248289345          -1000.482335181907          -1000.277439229196
          -0.900293255132          -1000.484849629856          -1000.279968784732
          -0.898338220919          -1000.487309778206          -1000.282444058163
          -0.896383186706          -1000.489716670627          -1000.284866093288
          -0.894428152493          -1000.492071350785          -1000.287235933902
          -0.892473118280          -1000.494374862351          -1000.289554623802
          -0.890518084066          -1000.496628248992          -1000.291823206786
          -0.888563049853          -1000.498832554377          -1000.294042726651
          -0.886608015640          -1000.500988822174          -1000.296214227193
          -0.884652981427          -1000.503098096052          -1000.298338752209
          -0.882697947214          -1000.505161419679          -1000.300417345497
          -0.880742913001          -1000.507179836724          -1000.302451050853
          -0.878787878788          -1000.509154390856          -1000.304440912074
          -0.876832844575          -1000.511086125742          -1000.306387972957
          -0.874877810362          -1000.512976085051          -1000.308293277299
          -0.872922776149          -1000.514825312452          -1000.310157868897
          -0.870967741935          -1000.516634851613          -1000.311982791549
          -0.869012707722          -1000.518405746203          -1000.313769089050
          -0.867057673509          -1000.520139039890          -1000.315517805198
          -0.865102639296          -1000.521835776342          -1000.317229983790
          -0.863147605083          -1000.523496999229          -1000.318906668622
          -0.861192570870          -1000.525123752218          -1000.320548903493
          -0.859237536657          -1000.526717078978          -1000.322157732197
          -0.857282502444          -1000.528278023178          -1000.323734198534
          -0.855327468231          -1000.529807628485          -1000.325279346299
          -0.853372434018          -1000.531306938569          -1000.326794219289
          -0.851417399804          -1000.532776997098          -1000.328279861302
          -0.849462365591          -1000.534218847740          -1000.329737316134
          -0.847507331378          -1000.535633534164          -1000.331167627583
          -0.845552297165          -1000.537022100039          -1000.332571839444
          -0.843597262952          -1000.538385589032          -1000.333950995516
          -0.841642228739          -1000.539725044813          -1000.335306139595
          -0.839687194526          -1000.541041511049          -1000.336638315478
          -0.837732160313          -1000.542336031410          -1000.337948566962
          -0.835777126100          -1000.543609649563          -1000.339237937844
          -0.833822091887          -1000.544863409178          -1000.340507471921
          -0.831867057674          -1000.546098353922          -1000.341758212990
          -0.829912023460          -1000.547315527464          -1000.342991204847
          -0.827956989247          -1000.548515973473          -1000.344207491290
          -0.826001955034          -1000.549700735603          -1000.345408116102
          -0.824046920821          -1000.550870663106          -1000.346593928710
          -0.822091886608          -1000.552025922580          -1000.347765096048
          -0.820136852395          -1000.553166530858          -1000.348921635324
          -0.818181818182          -1000.554292504775          -1000.350063563748
          -0.816226783969          -1000.555403861165          -1000.351190898526
          -0.814271749756          -1000.556500616864          -1000.352303656868
          -0.812316715543          -1000.557582788705          -1000.353401855981
          -0.810361681329          -1000.558650393523          -1000.354485513072
          -0.808406647116          -1000.559703448152          -1000.355554645351
          -0.806451612903          -1000.560741969427          -1000.356609270026
          -0.804496578690          -1000.561765974182          -1000.357649404304
          -0.802541544477          -1000.562775479251          -1000.358675065393
          -0.800586510264          -1000.563770501469          -1000.359686270503
          -0.798631476051          -1000.564751057671          -1000.360683036840
          -0.796676441838          -1000.565717164691          -1000.361665381613
          -0.794721407625          -1000.566668839363          -1000.362633322031
          -0.792766373412          -1000.567606098522          -1000.363586875300
          -0.790811339198          -1000.568528959002          -1000.364526058629
          -0.788856304985          -1000.569437437637          -1000.365450889227
          -0.786901270772          -1000.570331551262          -1000.366361384302
          -0.784946236559          -1000.571211316712          -1000.367257561061
          -0.782991202346          -1000.572076750821          -1000.368139436712
          -0.781036168133          -1000.572927870423          -1000.369007028465
