          -1.000000000000          -1323.286822140000          -1323.078770560000
          -0.998044965787          -1323.323856422523          -1323.115829168502
          -0.996089931574          -1323.361195579668          -1323.153192706241
          -0.994134897361          -1323.398817560883          -1323.190839118715
          -0.992179863148          -1323.436700315618          -1323.228746351424
          -0.990224828935          -1323.474821793324          -1323.266892349869
          -0.988269794721          -1323.513159943451          -1323.305255059549
          -0.986314760508          -1323.551692715447          -1323.343812425965
          -0.984359726295          -1323.590398058764          -1323.382542394615
          -0.982404692082          -1323.629253922852          -1323.421422911000
          -0.980449657869          -1323.668238257159          -1323.460431920619
          -0.978494623656          -1323.707329011137          -1323.499547368972
          -0.976539589443          -1323.746504134234          -1323.538747201559
          -0.974584555230          -1323.785741575902          -1323.578009363880
          -0.972629521017          -1323.825019285590          -1323.617311801434
          -0.970674486804          -1323.864315212747          -1323.656632459722
          -0.968719452590          -1323.903607306824          -1323.695949284243
          -0.966764418377          -1323.942873517271          -1323.735240220497
          -0.964809384164          -1323.982091793538          -1323.774483213984
          -0.962854349951          -1324.021240085074          -1323.813656210203
          -0.960899315738          -1324.060296341330          -1323.852737154655
          -0.958944281525          -1324.099238511755          -1323.891703992838
          -0.956989247312          -1324.138044545800          -1323.930534670254
          -0.955034213099          -1324.176692392914          -1323.969207132401
          -0.953079178886          -1324.215160002548          -1324.007699324780
          -0.951124144673          -1324.253425324151          -1324.045989192890
          -0.949169110459          -1324.291466307172          -1324.084054682231
          -0.947214076246          -1324.329260901063          -1324.121873738303
          -0.945259042033          -1324.366787055274          -1324.159424306606
          -0.943304007820          -1324.404022719253          -1324.196684332639
          -0.941348973607          -1324.440945842451          -1324.233631761902
          -0.939393939394          -1324.477534374318          -1324.270244539896
          -0.937438905181          -1324.513766264303          -1324.306500612119
          -0.935483870968          -1324.549619461858          -1324.342377924073
          -0.933528836755          -1324.585071916431          -1324.377854421255
          -0.931573802542          -1324.620101577473          -1324.412908049167
          -0.929618768328          -1324.654686394434          -1324.447516753308
          -0.927663734115          -1324.688804316762          -1324.481658479177
          -0.925708699902          -1324.722433293910          -1324.515311172275
          -0.923753665689          -1324.755551275326          -1324.548452778102
          -0.921798631476          -1324.788136210460          -1324.581061242157
          -0.919843597263          -1324.820166048762          -1324.613114509940
          -0.917888563050          -1324.851618739683          -1324.644590526950
          -0.915933528837          -1324.882472232671          -1324.675467238689
          -0.913978494624          -1324.912704477178          -1324.705722590654
          -0.912023460411          -1324.942294232963          -1324.735335338808
          -0.910068426197          -1324.971237142501          -1324.764301124973
          -0.908113391984          -1324.999544810255          -1324.792631555935
          -0.906158357771          -1325.027229466671          -1324.820338864581
          -0.904203323558          -1325.054303342195          -1324.847435283797
          -0.902248289345          -1325.080778667274          -1324.873933046469
          -0.900293255132          -1325.106667672355          -1324.899844385484
          -0.898338220919          -1325.131982587885          -1324.925181533729
          -0.896383186706          -1325.156735644309          -1324.949956724090
          -0.894428152493          -1325.180939072074          -1324.974182189453
          -0.892473118280          -1325.204605101627          -1324.997870162705
          -0.890518084066          -1325.227745963413          -1325.021032876733
          -0.888563049853          -1325.250373887881          -1325.043682564423
          -0.886608015640          -1325.272501105476          -1325.065831458661
          -0.884652981427          -1325.294139846644          -1325.087491792334
          -0.882697947214          -1325.315302341833          -1325.108675798328
          -0.880742913001          -1325.336000821488          -1325.129395709531
          -0.878787878788          -1325.356247516057          -1325.149663758827
          -0.876832844575          -1325.376054655985          -1325.169492179105
          -0.874877810362          -1325.395434471720          -1325.188893203250
          -0.872922776149          -1325.414399193707          -1325.207879064149
          -0.870967741935          -1325.432961052393          -1325.226461994688
          -0.869012707722          -1325.451132278225          -1325.244654227755
          -0.867057673509          -1325.468925101650          -1325.262467996234
          -0.865102639296          -1325.486351753113          -1325.279915533014
          -0.863147605083          -1325.503424463061          -1325.297009070980
          -0.861192570870          -1325.520155461941          -1325.313760843018
          -0.859237536657          -1325.536556980200          -1325.330183082016
          -0.857282502444          -1325.552641248283          -1325.346288020860
          -0.855327468231          -1325.568420496637          -1325.362087892436
          -0.853372434018          -1325.583906955709          -1325.377594929631
          -0.851417399804          -1325.599112855946          -1325.392821365332
          -0.849462365591          -1325.614050427793          -1325.407779432423
          -0.847507331378          -1325.628731901697          -1325.422481363794
          -0.845552297165          -1325.643169508106          -1325.436939392329
          -0.843597262952          -1325.657375477464          -1325.451165750915
          -0.841642228739          -1325.671362040219          -1325.465172672439
          -0.839687194526          -1325.685141426818          -1325.478972389787
          -0.837732160313          -1325.698725867706          -1325.492577135847
          -0.835777126100          -1325.712127593331          -1325.505999143503
          -0.833822091887          -1325.725358834138          -1325.519250645643
          -0.831867057674          -1325.738431820575          -1325.532343875153
          -0.829912023460          -1325.751358783088          -1325.545291064920
          -0.827956989247          -1325.764151952123          -1325.558104447830
          -0.826001955034          -1325.776823557955          -1325.570796256599
          -0.824046920821          -1325.789383469716          -1325.583376362468
          -0.822091886608          -1325.801833265227          -1325.595846344218
          -0.820136852395          -1325.814172703345          -1325.608205961411
          -0.818181818182          -1325.826401542924          -1325.620454973608
          -0.816226783969          -1325.838519542822          -1325.632593140370
          -0.814271749756          -1325.850526461893          -1325.644620221259
          -0.812316715543          -1325.862422058993          -1325.656535975835
          -0.810361681329          -1325.874206092979          -1325.668340163660
          -0.808406647116          -1325.885878322705          -1325.680032544295
          -0.806451612903          -1325.897438507027          -1325.691612877301
          -0.804496578690          -1325.908886404802          -1325.703080922239
          -0.802541544477          -1325.920221774885          -1325.714436438671
          -0.800586510264          -1325.931444376132          -1325.725679186158
          -0.798631476051          -1325.942553967398          -1325.736808924261
          -0.796676441838          -1325.953550307539          -1325.747825412541
          -0.794721407625          -1325.964433155412          -1325.758728410560
          -0.792766373412          -1325.975202269870          -1325.769517677879
          -0.790811339198          -1325.985857409771          -1325.780192974058
          -0.788856304985          -1325.996398333971          -1325.790754058660
          -0.786901270772          -1326.006824801324          -1325.801200691245
          -0.784946236559          -1326.017136570687          -1325.811532631374
          -0.782991202346          -1326.027333400915          -1325.821749638609
          -0.781036168133          -1326.037415050864          -1325.831851472511
          -0.779081133920          -1326.047381279390          -1325.841837892641
          -0.777126099707          -1326.057231845349          -1325.851708658561
          -0.775171065494          -1326.066966507596          -1325.861463529832
          -0.773216031281          -1326.076585024987          -1325.871102266013
          -0.771260997067          -1326.086087156377          -1325.880624626669
          -0.769305962854          -1326.095472660623          -1325.890030371358
          -0.767350928641          -1326.104741296580          -1325.899319259643
